x,y,z,x,y,z
0.036271457,0.10004171,0.1363127,0.036271457,0.10004171,0.1363127
0.052917838,0.106138006,0.1376559,0.052917838,0.106138006,0.1376559
0.051666215,0.12342548,0.12977324,0.051666215,0.12342548,0.12977324
0.034403145,0.11928122,0.12931779,0.034403145,0.11928122,0.12931779
0.295732,0.1980286,-0.07473507,0.295732,0.1980286,-0.07473507
0.3036908,0.18305293,-0.07028254,0.3036908,0.18305293,-0.07028254
0.28011966,0.17611349,-0.06725761,0.28011966,0.17611349,-0.06725761
0.27403578,0.18518358,-0.072172895,0.27403578,0.18518358,-0.072172895
0.15522358,-0.36125794,-0.05872884,0.15522358,-0.36125794,-0.05872884
0.18083948,-0.34452894,-0.026943488,0.18083948,-0.34452894,-0.026943488
0.1412259,-0.025353087,-0.02483073,0.1412259,-0.025353087,-0.02483073
0.13915758,-0.043390322,-0.020092443,0.13915758,-0.043390322,-0.020092443
0.12675889,-0.039596427,-0.041446142,0.12675889,-0.039596427,-0.041446142
0.12922443,-0.021769132,-0.047004916,0.12922443,-0.021769132,-0.047004916
0.14937988,0.02512056,-0.029615348,0.14937988,0.02512056,-0.029615348
0.14511633,0.009403652,-0.02895572,0.14511633,0.009403652,-0.02895572
0.1547358,0.040453706,-0.030995542,0.1547358,0.040453706,-0.030995542
0.21365382,0.14757814,-0.041902535,0.21365382,0.14757814,-0.041902535
0.2038396,0.13606943,-0.03949756,0.2038396,0.13606943,-0.03949756
0.20211257,0.13888162,-0.048230067,0.20211257,0.13888162,-0.048230067
0.03898406,-0.41296223,0.11482891,0.03898406,-0.41296223,0.11482891
0.046023566,-0.3349909,0.1262108,0.046023566,-0.3349909,0.1262108
0.039383616,-0.3197771,0.12848617,0.039383616,-0.3197771,0.12848617
-0.0018005896,-0.36183554,0.035657916,-0.0018005896,-0.36183554,0.035657916
-0.0010358988,-0.36148846,0.036623143,-0.0010358988,-0.36148846,0.036623143
0.05802962,0.2927007,0.020362625,0.05802962,0.2927007,0.020362625
0.062642686,0.29611212,0.0040547648,0.062642686,0.29611212,0.0040547648
0.26120204,0.16166571,-0.029612644,0.26120204,0.16166571,-0.029612644
0.24296111,0.16098389,-0.025674617,0.24296111,0.16098389,-0.025674617
0.18389685,0.1135019,-0.023503695,0.18389685,0.1135019,-0.023503695
0.19383386,0.1231352,-0.025671557,0.19383386,0.1231352,-0.025671557
0.19080563,0.12704386,-0.011007015,0.19080563,0.12704386,-0.011007015
0.18149439,0.1172002,-0.007428022,0.18149439,0.1172002,-0.007428022
0.1838909,0.11299458,-0.03728434,0.1838909,0.11299458,-0.03728434
0.19397682,0.122172855,-0.03815434,0.19397682,0.122172855,-0.03815434
0.14223655,0.1886997,0.06689527,0.14223655,0.1886997,0.06689527
0.14285834,0.20637095,0.0583135,0.14285834,0.20637095,0.0583135
0.13136975,0.2089823,0.05996402,0.13136975,0.2089823,0.05996402
0.13083461,0.19150148,0.070064515,0.13083461,0.19150148,0.070064515
0.118895106,0.19140711,0.07361025,0.118895106,0.19140711,0.07361025
0.11959283,0.2096892,0.062069923,0.11959283,0.2096892,0.062069923
0.10593212,0.20881853,0.06537626,0.10593212,0.20881853,0.06537626
0.104787834,0.1909077,0.07785131,0.104787834,0.1909077,0.07785131
0.07959318,0.2589872,0.027762009,0.07959318,0.2589872,0.027762009
0.06457819,0.2507283,0.04349276,0.06457819,0.2507283,0.04349276
0.047178276,0.24417128,0.05367891,0.047178276,0.24417128,0.05367891
0.03094007,0.24017744,0.060644686,0.03094007,0.24017744,0.060644686
0.016236486,0.2662864,-0.08110921,0.016236486,0.2662864,-0.08110921
0.03690569,0.27032748,-0.080261365,0.03690569,0.27032748,-0.080261365
0.031950306,0.25810486,-0.08651388,0.031950306,0.25810486,-0.08651388
0.015100791,0.25461036,-0.08568764,0.015100791,0.25461036,-0.08568764
-0.00022241515,0.25270432,-0.08436948,-0.00022241515,0.25270432,-0.08436948
-0.00054423336,0.26408878,-0.08025463,-0.00054423336,0.26408878,-0.08025463
0.051424906,0.278766,0.031498365,0.051424906,0.278766,0.031498365
0.03828395,0.2742991,0.04335269,0.03828395,0.2742991,0.04335269
0.02692864,0.2598199,0.05136707,0.02692864,0.2598199,0.05136707
0.34269205,0.25230694,-0.0048567727,0.34269205,0.25230694,-0.0048567727
0.31750214,0.25254324,-0.0048822816,0.31750214,0.25254324,-0.0048822816
0.060035765,0.30559635,-0.029732298,0.060035765,0.30559635,-0.029732298
0.063379005,0.30132017,-0.01274964,0.063379005,0.30132017,-0.01274964
0.344075,0.25732273,-0.0218964,0.344075,0.25732273,-0.0218964
0.3186403,0.25770274,-0.02220082,0.3186403,0.25770274,-0.02220082
0.12131809,0.24902552,0.03384501,0.12131809,0.24902552,0.03384501
0.13197362,0.25163645,0.034120567,0.13197362,0.25163645,0.034120567
0.1193932,0.2688851,0.0142724365,0.1193932,0.2688851,0.0142724365
0.048668493,0.28924334,0.034571443,0.048668493,0.28924334,0.034571443
0.036662064,0.2851265,0.046272516,0.036662064,0.2851265,0.046272516
0.18866317,-0.31520265,0.027709693,0.18866317,-0.31520265,0.027709693
0.17928034,-0.32208952,0.063227944,0.17928034,-0.32208952,0.063227944
0.14837696,-0.06715663,0.034937274,0.14837696,-0.06715663,0.034937274
0.14330523,-0.07061806,0.059895787,0.14330523,-0.07061806,0.059895787
-8.569607e-05,-0.035543315,0.15602617,-8.569607e-05,-0.035543315,0.15602617
-0.0013622596,-0.05693904,0.16024998,-0.0013622596,-0.05693904,0.16024998
0.0207471,-0.057150323,0.15983354,0.0207471,-0.057150323,0.15983354
0.023101954,-0.034883086,0.15550694,0.023101954,-0.034883086,0.15550694
0.0026047374,0.025871314,0.13633387,0.0026047374,0.025871314,0.13633387
0.001864563,0.006299559,0.14390768,0.001864563,0.006299559,0.14390768
0.012475827,0.2900366,0.05916694,0.012475827,0.2900366,0.05916694
0.039832916,-0.103718184,0.16100724,0.039832916,-0.103718184,0.16100724
0.040757317,-0.07941781,0.15834233,0.040757317,-0.07941781,0.15834233
0.01890386,-0.0810397,0.16249374,0.01890386,-0.0810397,0.16249374
0.017744713,-0.10806117,0.16441834,0.017744713,-0.10806117,0.16441834
0.0086627845,-0.13452189,0.16735296,0.0086627845,-0.13452189,0.16735296
0.0070271995,-0.14717276,0.16786991,0.0070271995,-0.14717276,0.16786991
0.018824125,-0.30770957,0.14183687,0.018824125,-0.30770957,0.14183687
0.008801889,-0.3076514,0.14392796,0.008801889,-0.3076514,0.14392796
0.25196844,0.22862445,0.025290737,0.25196844,0.22862445,0.025290737
0.2512954,0.24712174,0.017495006,0.2512954,0.24712174,0.017495006
0.23423748,0.24854106,0.022259235,0.23423748,0.24854106,0.022259235
0.23570386,0.22896415,0.029111784,0.23570386,0.22896415,0.029111784
0.07907963,-0.100015834,0.1387317,0.07907963,-0.100015834,0.1387317
0.059633873,-0.10118637,0.15253618,0.059633873,-0.10118637,0.15253618
0.16547897,0.13283318,0.046575688,0.16547897,0.13283318,0.046575688
0.16675875,0.12330297,0.030481653,0.16675875,0.12330297,0.030481653
0.026645899,0.04809491,0.13391356,0.026645899,0.04809491,0.13391356
0.068884045,0.1112215,0.13685085,0.068884045,0.1112215,0.13685085
0.06819387,0.1265955,0.12875032,0.06819387,0.1265955,0.12875032
0.08404756,0.1143573,0.13365048,0.08404756,0.1143573,0.13365048
0.08395448,0.12870923,0.12568207,0.08395448,0.12870923,0.12568207
-0.0013427268,-0.35382688,0.01879226,-0.0013427268,-0.35382688,0.01879226
-0.0022499557,-0.36427185,0.029087784,-0.0022499557,-0.36427185,0.029087784
0.235011,0.23478189,-0.06893994,0.235011,0.23478189,-0.06893994
0.23737283,0.22584867,-0.07191281,0.23737283,0.22584867,-0.07191281
0.22512174,0.22137426,-0.07302501,0.22512174,0.22137426,-0.07302501
0.22293168,0.23179795,-0.07038847,0.22293168,0.23179795,-0.07038847
-0.001861065,-0.42209312,0.03420073,-0.001861065,-0.42209312,0.03420073
-0.0022985835,-0.40609083,0.04509321,-0.0022985835,-0.40609083,0.04509321
0.014713323,-0.3608863,-0.045900464,0.014713323,-0.3608863,-0.045900464
0.0016530653,-0.35903844,-0.03062459,0.0016530653,-0.35903844,-0.03062459
-0.0009992532,-0.35570014,-0.03238185,-0.0009992532,-0.35570014,-0.03238185
-0.0007994559,-0.34665444,-0.047519915,-0.0007994559,-0.34665444,-0.047519915
0.061794117,-0.47044176,0.11618752,0.061794117,-0.47044176,0.11618752
0.06519884,-0.43987617,0.12347212,0.06519884,-0.43987617,0.12347212
0.058790915,-0.50091255,0.10810395,0.058790915,-0.50091255,0.10810395
0.055770822,-0.53114045,0.099639535,0.055770822,-0.53114045,0.099639535
0.05671193,-0.71749204,0.030824494,0.05671193,-0.71749204,0.030824494
0.06745932,-0.74561703,0.030239515,0.06745932,-0.74561703,0.030239515
0.074369214,-0.8372205,0.014449298,0.074369214,-0.8372205,0.014449298
0.07558233,-0.87165654,0.00981333,0.07558233,-0.87165654,0.00981333
0.07753303,-0.9084082,0.0046118856,0.07753303,-0.9084082,0.0046118856
0.08257653,-0.9821695,-0.0023986597,0.08257653,-0.9821695,-0.0023986597
0.07997418,-0.94643015,0.00020073526,0.07997418,-0.94643015,0.00020073526
0.34608066,0.25482002,-0.038428333,0.34608066,0.25482002,-0.038428333
0.34902066,0.24731448,-0.052500084,0.34902066,0.24731448,-0.052500084
0.32246068,0.2463479,-0.054848228,0.32246068,0.2463479,-0.054848228
0.31887063,0.25501865,-0.040274594,0.31887063,0.25501865,-0.040274594
0.30115077,0.16606554,-0.021828294,0.30115077,0.16606554,-0.021828294
0.32368153,0.16784143,-0.023246067,0.32368153,0.16784143,-0.023246067
0.32169268,0.17433368,-0.0092231985,0.32169268,0.17433368,-0.0092231985
0.2982376,0.17344879,-0.007630829,0.2982376,0.17344879,-0.007630829
0.34749433,0.16933876,-0.024652524,0.34749433,0.16933876,-0.024652524
0.32570451,0.16530134,-0.03724083,0.32570451,0.16530134,-0.03724083
0.3499986,0.16877013,-0.03839665,0.3499986,0.16877013,-0.03839665
0.3537532,0.19369303,-0.06890285,0.3537532,0.19369303,-0.06890285
0.3294184,0.18860526,-0.07003269,0.3294184,0.18860526,-0.07003269
0.32650366,0.20384488,-0.07352451,0.32650366,0.20384488,-0.07352451
0.3527641,0.20823643,-0.07198307,0.3527641,0.20823643,-0.07198307
0.3509492,0.23600358,-0.06313265,0.3509492,0.23600358,-0.06313265
0.35234457,0.22256061,-0.06993691,0.35234457,0.22256061,-0.06993691
0.32643548,0.22015218,-0.07153964,0.32643548,0.22015218,-0.07153964
0.32564798,0.23451255,-0.06497011,0.32564798,0.23451255,-0.06497011
0.34317952,0.19527856,0.012330799,0.34317952,0.19527856,0.012330799
0.31788856,0.19544148,0.013823214,0.31788856,0.19544148,0.013823214
0.31948656,0.1837842,0.0036412238,0.31948656,0.1837842,0.0036412238
0.34423742,0.18338576,0.0025649453,0.34423742,0.18338576,0.0025649453
0.25114366,0.26126814,0.0028453015,0.25114366,0.26126814,0.0028453015
0.23359486,0.26439667,0.0072000497,0.23359486,0.26439667,0.0072000497
0.19015606,0.1658553,0.029618425,0.19015606,0.1658553,0.029618425
0.20211494,0.17366529,0.021628927,0.20211494,0.17366529,0.021628927
0.20452045,0.18675916,0.034471232,0.20452045,0.18675916,0.034471232
0.19147724,0.1818144,0.040559616,0.19147724,0.1818144,0.040559616
0.29105595,0.24226291,0.011480524,0.29105595,0.24226291,0.011480524
0.29307365,0.25437605,-0.0036939518,0.29307365,0.25437605,-0.0036939518
0.27042457,0.25762907,-0.00082604156,0.27042457,0.25762907,-0.00082604156
0.2697044,0.24442609,0.014316915,0.2697044,0.24442609,0.014316915
0.29327777,0.19492465,0.015913354,0.29327777,0.19492465,0.015913354
0.26993552,0.1938607,0.019179247,0.26993552,0.1938607,0.019179247
0.27175024,0.1826057,0.00805261,0.27175024,0.1826057,0.00805261
0.29522276,0.1834592,0.005411468,0.29522276,0.1834592,0.005411468
0.28148374,0.16580783,-0.057321224,0.28148374,0.16580783,-0.057321224
0.30493626,0.17083955,-0.06088492,0.30493626,0.17083955,-0.06088492
0.23602855,0.2088464,0.030564317,0.23602855,0.2088464,0.030564317
0.25200045,0.2093925,0.027229885,0.25200045,0.2093925,0.027229885
0.16160603,0.12189591,0.050959546,0.16160603,0.12189591,0.050959546
0.17519437,0.10875406,-0.0044528064,0.17519437,0.10875406,-0.0044528064
0.17067924,0.09926215,-0.0017538343,0.17067924,0.09926215,-0.0017538343
0.13291834,0.06803543,0.10953085,0.13291834,0.06803543,0.10953085
0.1341859,0.0829401,0.11264218,0.1341859,0.0829401,0.11264218
0.16347373,0.07796289,0.0281761,0.16347373,0.07796289,0.0281761
0.16110094,0.061826803,0.035786908,0.16110094,0.061826803,0.035786908
0.13890046,0.08354886,0.1061381,0.13890046,0.08354886,0.1061381
0.14010006,0.07365325,0.10158084,0.14010006,0.07365325,0.10158084
0.09126847,0.0046464405,0.11975943,0.09126847,0.0046464405,0.11975943
0.028351638,0.2497954,0.05405432,0.028351638,0.2497954,0.05405432
0.26951405,0.20922528,0.02401255,0.26951405,0.20922528,0.02401255
0.26975644,0.22727217,0.022393959,0.26975644,0.22727217,0.022393959
0.2565028,0.17765668,-0.068576805,0.2565028,0.17765668,-0.068576805
0.259255,0.1693068,-0.062270027,0.259255,0.1693068,-0.062270027
0.24140078,0.16433173,-0.05708833,0.24140078,0.16433173,-0.05708833
0.24015062,0.17167835,-0.064212084,0.24015062,0.17167835,-0.064212084
0.12947339,0.111930214,-0.09749772,0.12947339,0.111930214,-0.09749772
0.1377239,0.10038992,-0.0881404,0.1377239,0.10038992,-0.0881404
0.12366062,0.086470924,-0.09301335,0.12366062,0.086470924,-0.09301335
0.112869605,0.099292345,-0.103489175,0.112869605,0.099292345,-0.103489175
0.23622835,0.25090063,-0.058853857,0.23622835,0.25090063,-0.058853857
0.22270592,0.25119895,-0.059122074,0.22270592,0.25119895,-0.059122074
0.22454949,0.2602269,-0.048356775,0.22454949,0.2602269,-0.048356775
0.23999643,0.25858703,-0.04917925,0.23999643,0.25858703,-0.04917925
0.22770622,0.26765597,-0.033285327,0.22770622,0.26765597,-0.033285327
0.23189676,0.27126554,-0.013677983,0.23189676,0.27126554,-0.013677983
0.24969351,0.26767197,-0.016535595,0.24969351,0.26767197,-0.016535595
0.24513921,0.26499513,-0.03513142,0.24513921,0.26499513,-0.03513142
0.18361598,-0.27842885,0.005485361,0.18361598,-0.27842885,0.005485361
0.1760043,-0.27564153,-0.024117652,0.1760043,-0.27564153,-0.024117652
0.11613166,-0.15560398,0.11318995,0.11613166,-0.15560398,0.11318995
0.13352816,-0.14923777,0.09427236,0.13352816,-0.14923777,0.09427236
0.09700645,-0.24523461,0.12232141,0.09700645,-0.24523461,0.12232141
0.00641896,-0.37839106,0.086733796,0.00641896,-0.37839106,0.086733796
0.023249397,-0.36921915,0.111022,0.023249397,-0.36921915,0.111022
3.944823e-05,-0.4456467,0.023379438,3.944823e-05,-0.4456467,0.023379438
0.18372811,-0.28205982,0.034717884,0.18372811,-0.28205982,0.034717884
0.011549915,-0.5057294,0.0055861766,0.011549915,-0.5057294,0.0055861766
0.005150255,-0.475007,0.013974447,0.005150255,-0.475007,0.013974447
0.061287638,-0.5012404,-0.05454588,0.061287638,-0.5012404,-0.05454588
0.05563497,-0.46896076,-0.054822918,0.05563497,-0.46896076,-0.054822918
0.086469404,-0.4727232,-0.05954031,0.086469404,-0.4727232,-0.05954031
0.08889101,-0.5030011,-0.058766108,0.08889101,-0.5030011,-0.058766108
0.11613915,-0.47669724,-0.053940374,0.11613915,-0.47669724,-0.053940374
0.11623567,-0.50587296,-0.05299094,0.11623567,-0.50587296,-0.05299094
0.10469058,-0.5933628,0.08953262,0.10469058,-0.5933628,0.08953262
0.101143494,-0.8203076,-0.08910956,0.101143494,-0.8203076,-0.08910956
0.12284382,-0.85680217,-0.08303568,0.12284382,-0.85680217,-0.08303568
0.10192299,-0.85710734,-0.08771099,0.10192299,-0.85710734,-0.08771099
0.12364947,-0.8187696,-0.084877826,0.12364947,-0.8187696,-0.084877826
0.14200406,-0.78463703,-0.06869473,0.14200406,-0.78463703,-0.06869473
0.1425029,-0.8193467,-0.07134991,0.1425029,-0.8193467,-0.07134991
0.14443864,-0.8660591,0.0028472003,0.14443864,-0.8660591,0.0028472003
0.10286415,-0.8947284,-0.08284322,0.10286415,-0.8947284,-0.08284322
0.12156129,-0.8958766,-0.07820341,0.12156129,-0.8958766,-0.07820341
0.14074598,-0.8569795,-0.07014115,0.14074598,-0.8569795,-0.07014115
0.13706268,-0.89614123,-0.06722982,0.13706268,-0.89614123,-0.06722982
-0.0021554201,-0.39528936,0.05511845,-0.0021554201,-0.39528936,0.05511845
-0.00046883232,-0.34362912,-0.06357779,-0.00046883232,-0.34362912,-0.06357779
0.15945251,-0.33320248,0.09851117,0.15945251,-0.33320248,0.09851117
0.16130048,-0.36521384,0.095877334,0.16130048,-0.36521384,0.095877334
0.07363151,-0.3357445,0.13022387,0.07363151,-0.3357445,0.13022387
0.101873256,-0.32030812,0.1266326,0.101873256,-0.32030812,0.1266326
0.117168896,-0.07773824,0.10093236,0.117168896,-0.07773824,0.10093236
0.09930348,-0.07905194,0.11740905,0.09930348,-0.07905194,0.11740905
0.11987452,-0.036387894,0.09285094,0.11987452,-0.036387894,0.09285094
0.11879221,-0.057680983,0.096702375,0.11879221,-0.057680983,0.096702375
0.13315643,-0.05470229,0.07772912,0.13315643,-0.05470229,0.07772912
0.1338229,-0.034361273,0.0738236,0.1338229,-0.034361273,0.0738236
0.14907293,-0.03022163,0.02659208,0.14907293,-0.03022163,0.02659208
0.1478498,-0.049017664,0.030649684,0.1478498,-0.049017664,0.030649684
0.1466291,-0.04649289,0.004655976,0.1466291,-0.04649289,0.004655976
0.14800094,-0.028043177,0.00016069038,0.14800094,-0.028043177,0.00016069038
0.14047934,-0.060922686,-0.015430376,0.14047934,-0.060922686,-0.015430376
0.14762041,-0.06419435,0.009146002,0.14762041,-0.06419435,0.009146002
0.07841276,-0.026755417,-0.081191465,0.07841276,-0.026755417,-0.081191465
0.0792381,-0.0046504447,-0.08656549,0.0792381,-0.0046504447,-0.08656549
0.09723856,-0.010544698,-0.07730134,0.09723856,-0.010544698,-0.07730134
0.09608939,-0.031058373,-0.07127468,0.09608939,-0.031058373,-0.07127468
0.029180769,-0.3109566,0.13574013,0.029180769,-0.3109566,0.13574013
-0.00060645107,-0.3792788,0.06573144,-0.00060645107,-0.3792788,0.06573144
0.06824317,-0.41100812,0.1284219,0.06824317,-0.41100812,0.1284219
0.102762185,-0.3784113,0.13350596,0.102762185,-0.3784113,0.13350596
0.13450564,-0.373372,0.12218945,0.13450564,-0.373372,0.12218945
0.2400814,0.16609529,-0.0136396345,0.2400814,0.16609529,-0.0136396345
0.16564193,0.12846343,-0.07359701,0.16564193,0.12846343,-0.07359701
0.16316335,0.14045204,-0.078571856,0.16316335,0.14045204,-0.078571856
0.269228,0.2637355,-0.019760923,0.269228,0.2637355,-0.019760923
0.26439634,0.26143196,-0.038127385,0.26439634,0.26143196,-0.038127385
0.25051618,0.1931209,0.022865908,0.25051618,0.1931209,0.022865908
0.21979004,0.24992715,0.026533864,0.21979004,0.24992715,0.026533864
0.20644592,0.23004639,0.03856902,0.20644592,0.23004639,0.03856902
0.22102606,0.2289059,0.033793144,0.22102606,0.2289059,0.033793144
0.124989465,-0.25555405,0.10778582,0.124989465,-0.25555405,0.10778582
0.1277309,-0.28043616,0.110585116,0.1277309,-0.28043616,0.110585116
0.15275642,-0.27036995,0.09328012,0.15275642,-0.27036995,0.09328012
-0.0013918057,-0.3607883,-0.013265408,-0.0013918057,-0.3607883,-0.013265408
-0.00078019407,-0.35475653,-0.021247301,-0.00078019407,-0.35475653,-0.021247301
0.047552146,-0.35328665,0.1262627,0.047552146,-0.35328665,0.1262627
0.020679824,-0.56408715,-0.008375728,0.020679824,-0.56408715,-0.008375728
0.016765103,-0.5357011,-0.0012472656,0.016765103,-0.5357011,-0.0012472656
0.023648009,-0.5911233,-0.015583775,0.023648009,-0.5911233,-0.015583775
0.02685089,-0.61799914,-0.022734584,0.02685089,-0.61799914,-0.022734584
0.03056598,-0.64531523,-0.029508768,0.03056598,-0.64531523,-0.029508768
0.037103087,-0.6728323,-0.03487898,0.037103087,-0.6728323,-0.03487898
0.046124123,-0.7015994,-0.03496972,0.046124123,-0.7015994,-0.03496972
0.050366458,-0.7316907,-0.040270947,0.050366458,-0.7316907,-0.040270947
0.040957194,-0.7975111,-0.038714487,0.040957194,-0.7975111,-0.038714487
0.049009446,-0.7624339,-0.049667075,0.049009446,-0.7624339,-0.049667075
0.047618188,-0.794741,-0.0566166,0.047618188,-0.794741,-0.0566166
0.04787277,-0.8281675,-0.06095984,0.04787277,-0.8281675,-0.06095984
0.056850135,-0.8984004,-0.059978444,0.056850135,-0.8984004,-0.059978444
0.050442673,-0.8624517,-0.062225603,0.050442673,-0.8624517,-0.062225603
0.06275761,-0.93517315,-0.05740304,0.06275761,-0.93517315,-0.05740304
0.06599946,-0.97197056,-0.055672936,0.06599946,-0.97197056,-0.055672936
-0.0024805558,-0.3590884,0.014028758,-0.0024805558,-0.3590884,0.014028758
-0.0021507693,-0.3604163,0.0013395638,-0.0021507693,-0.3604163,0.0013395638
0.10928777,0.24646525,0.033898447,0.10928777,0.24646525,0.033898447
0.1770868,0.124939814,0.009529325,0.1770868,0.124939814,0.009529325
0.18588851,0.13393252,0.0050741374,0.18588851,0.13393252,0.0050741374
0.23397088,0.19228968,0.02622488,0.23397088,0.19228968,0.02622488
9.576755e-05,-0.33734673,-0.079082854,9.576755e-05,-0.33734673,-0.079082854
-3.4373308e-05,-0.32878625,-0.09281915,-3.4373308e-05,-0.32878625,-0.09281915
0.30163765,0.23106515,-0.06722835,0.30163765,0.23106515,-0.06722835
0.2971476,0.24425709,-0.058494207,0.2971476,0.24425709,-0.058494207
0.2501895,0.1821702,0.010641595,0.2501895,0.1821702,0.010641595
0.19148603,0.15497233,0.015095345,0.19148603,0.15497233,0.015095345
0.20224181,0.16474944,0.008791808,0.20224181,0.16474944,0.008791808
0.5494928,0.25463137,-0.021535648,0.5494928,0.25463137,-0.021535648
0.5697248,0.2506862,-0.021746619,0.5697248,0.2506862,-0.021746619
0.56918555,0.25565553,-0.03317185,0.56918555,0.25565553,-0.03317185
0.54839003,0.2589471,-0.03408269,0.54839003,0.2589471,-0.03408269
0.54945564,0.245129,-0.011981415,0.54945564,0.245129,-0.011981415
0.56930256,0.24112505,-0.013399424,0.56930256,0.24112505,-0.013399424
0.5460028,0.18496205,-0.03013575,0.5460028,0.18496205,-0.03013575
0.56659454,0.18663727,-0.034907,0.56659454,0.18663727,-0.034907
0.5662309,0.19437431,-0.023137255,0.5662309,0.19437431,-0.023137255
0.54558164,0.19379953,-0.018503852,0.54558164,0.19379953,-0.018503852
0.58771074,0.2261503,-0.011239572,0.58771074,0.2261503,-0.011239572
0.56830454,0.22921605,-0.009038477,0.56830454,0.22921605,-0.009038477
0.566949,0.21638578,-0.009625559,0.566949,0.21638578,-0.009625559
0.5866475,0.21452245,-0.012892173,0.5866475,0.21452245,-0.012892173
0.5454752,0.1855522,-0.059947535,0.5454752,0.1855522,-0.059947535
0.52534163,0.18174465,-0.055600196,0.52534163,0.18174465,-0.055600196
0.5240638,0.1907125,-0.06733272,0.5240638,0.1907125,-0.06733272
0.5443031,0.19509211,-0.070227556,0.5443031,0.19509211,-0.070227556
0.4612332,0.18837786,-0.006847665,0.4612332,0.18837786,-0.006847665
0.44409826,0.19072273,-0.0013641961,0.44409826,0.19072273,-0.0013641961
0.44648248,0.17932513,-0.010848321,0.44648248,0.17932513,-0.010848321
0.4635809,0.17779562,-0.01740325,0.4635809,0.17779562,-0.01740325
0.5074309,0.26253226,-0.02097752,0.5074309,0.26253226,-0.02097752
0.5286333,0.25851503,-0.021109497,0.5286333,0.25851503,-0.021109497
0.5269846,0.2615952,-0.034746736,0.5269846,0.2615952,-0.034746736
0.50507283,0.26355574,-0.03553982,0.50507283,0.26355574,-0.03553982
0.5047747,0.22433038,-0.0005061482,0.5047747,0.22433038,-0.0005061482
0.4819773,0.22799762,0.0006095036,0.4819773,0.22799762,0.0006095036
0.48060384,0.21199566,-0.001320739,0.48060384,0.21199566,-0.001320739
0.5030096,0.20849921,-0.0033333793,0.5030096,0.20849921,-0.0033333793
0.48305324,0.26394117,-0.036802247,0.48305324,0.26394117,-0.036802247
0.48544675,0.26597834,-0.022130959,0.48544675,0.26597834,-0.022130959
0.546892,0.21856794,-0.0060147783,0.546892,0.21856794,-0.0060147783
0.5262922,0.22117756,-0.0027487234,0.5262922,0.22117756,-0.0027487234
0.5245674,0.20654975,-0.0063912934,0.5245674,0.20654975,-0.0063912934
0.5455743,0.20533285,-0.010573372,0.5455743,0.20533285,-0.010573372
0.58556485,0.1935636,-0.063847095,0.58556485,0.1935636,-0.063847095
0.56563145,0.18961349,-0.06266304,0.56563145,0.18961349,-0.06266304
0.5645051,0.19927943,-0.07146418,0.5645051,0.19927943,-0.07146418
0.58469373,0.20316507,-0.07142605,0.58469373,0.20316507,-0.07142605
0.5861503,0.20424078,-0.01871214,0.5861503,0.20424078,-0.01871214
0.56608945,0.20470098,-0.01488347,0.56608945,0.20470098,-0.01488347
0.58627,0.19528762,-0.027390089,0.58627,0.19528762,-0.027390089
0.5876153,0.24835245,-0.055970464,0.5876153,0.24835245,-0.055970464
0.56614757,0.24919415,-0.0589315,0.56614757,0.24919415,-0.0589315
0.5676893,0.25476357,-0.046123054,0.5676893,0.25476357,-0.046123054
0.5886614,0.25267693,-0.044014163,0.5886614,0.25267693,-0.044014163
0.50357866,0.18415137,-0.019083638,0.50357866,0.18415137,-0.019083638
0.52491456,0.18397774,-0.024670482,0.52491456,0.18397774,-0.024670482
0.52435076,0.19370027,-0.013720983,0.52435076,0.19370027,-0.013720983
0.50277007,0.1947627,-0.0094141755,0.50277007,0.1947627,-0.0094141755
0.5077595,0.25368905,-0.0088851955,0.5077595,0.25368905,-0.0088851955
0.5288949,0.2491741,-0.010384902,0.5288949,0.2491741,-0.010384902
0.5444631,0.2492592,-0.061452188,0.5444631,0.2492592,-0.061452188
0.5225801,0.24827921,-0.06318619,0.5225801,0.24827921,-0.06318619
0.5245679,0.2574191,-0.04922018,0.5245679,0.2574191,-0.04922018
0.5463149,0.25645438,-0.047837842,0.5463149,0.25645438,-0.047837842
0.5002587,0.23112917,-0.07236743,0.5002587,0.23112917,-0.07236743
0.5214701,0.23464772,-0.07229371,0.5214701,0.23464772,-0.07229371
0.52137893,0.2188426,-0.075163126,0.52137893,0.2188426,-0.075163126
0.5004372,0.21450934,-0.07384001,0.5004372,0.21450934,-0.07384001
0.48362,0.17722927,-0.025672033,0.48362,0.17722927,-0.025672033
0.4819302,0.18587871,-0.013094291,0.4819302,0.18587871,-0.013094291
0.504933,0.17844222,-0.04975549,0.504933,0.17844222,-0.04975549
0.48463008,0.17528042,-0.04245702,0.48463008,0.17528042,-0.04245702
0.48363155,0.18200167,-0.057328574,0.48363155,0.18200167,-0.057328574
0.5037527,0.18653274,-0.06306168,0.5037527,0.18653274,-0.06306168
0.44397604,0.24944274,-0.0018839675,0.44397604,0.24944274,-0.0018839675
0.46173316,0.24785,-0.00085782993,0.46173316,0.24785,-0.00085782993
0.46319792,0.260746,-0.010066396,0.46319792,0.260746,-0.010066396
0.44456506,0.26145557,-0.012362623,0.44456506,0.26145557,-0.012362623
0.46299145,0.266804,-0.024256272,0.46299145,0.266804,-0.024256272
0.44384605,0.26581952,-0.027545284,0.44384605,0.26581952,-0.027545284
0.41564044,0.254855,-0.0461762,0.41564044,0.254855,-0.0461762
